price,volume,sma
14.6,173315202,11.98
14.42,130515377,12.01
14.48,253253712,12.03
13.67,273035583,12.06
13.42,177458675,12.08
13.48,174873019,12.1
13.47,159170382,12.12
13.27,129648138,12.14
13.17,166240784,12.16
13.24,90369462,12.18
13.2,164462143,12.19
13.44,120413655,12.21
13.09,135614418,12.23
13.2,126713179,12.25
13.25,108175956,12.27
13.33,113206742,12.29
13.28,107380987,12.31
13.33,96761331,12.32
13.25,91529795,12.34
13.45,146723904,12.36
13.37,81492313,12.38
13.5,93826371,12.4
13.44,102506786,12.41
13.49,86105539,12.43
13.29,115334688,12.45
13.2,93412827,12.46
13.08,132864148,12.48
13.09,82279251,12.49
13.24,89851528,12.51
13.44,174925214,12.53
13.55,124039193,12.55
13.78,127829347,12.57
14.02,157074555,12.59
13.98,95813793,12.61
13.92,127540267,12.63
14.32,227043838,12.65
14.44,169966698,12.68
14.4,110548817,12.7
13.99,186853758,12.72
14.04,137774484,12.73
14.05,133362007,12.75
14.07,71354455,12.77
13.91,192486794,12.78
13.85,160792439,12.8
13.64,220876809,12.81
13.85,263592319,12.83
13.99,157825359,12.84
13.98,108252241,12.86
13.97,124645457,12.88
14.08,79412546,12.89
14.09,121686407,12.91
14.13,84423257,12.93
14.19,76345092,12.95
14.12,82712870,12.97
14.0,103626969,12.99
14.1,78191988,13.01
14.07,82572346,13.03
14.23,94448695,13.05
14.58,157078570,13.07
14.63,136618166,13.09
14.79,271485795,13.11
13.67,491254466,13.13
13.67,156343827,13.14
13.79,119542401,13.16
13.77,96018557,13.18
13.59,131719875,13.2
13.54,83889263,13.21
13.21,175407013,13.23
13.14,154364435,13.24
13.15,136754676,13.26
13.22,122814620,13.27
13.06,97781139,13.28
13.18,74590540,13.29
12.58,243963019,13.3
12.67,183975008,13.31
12.39,200753664,13.32
12.25,204322993,13.33
12.96,165738910,13.34
12.65,133402157,13.35
12.56,154649500,13.35
12.69,133530637,13.36
12.61,165257111,13.37
12.62,112170874,13.38
12.38,113443627,13.39
12.28,138344613,13.39
11.8,197268650,13.39
11.73,389084940,13.4
11.86,174475535,13.4
11.85,121148398,13.4
11.81,139545096,13.41
12.19,112785168,13.41
12.07,116226017,13.41
11.98,107071833,13.42
12.26,102012942,13.42
12.56,146575349,13.43
12.39,157399770,13.43
12.06,145852650,13.44
12.04,107806577,13.44
11.78,109569158,13.44
12.1,103502504,13.45
12.14,71535130,13.45
12.01,81921917,13.45
12.37,171022641,13.45
12.45,91915234,13.46
12.42,79388456,13.46
12.42,115346733,13.47
12.14,119787316,13.47
12.08,89120799,13.48
11.98,81468223,13.48
11.8,76027907,13.48
11.74,90144622,13.48
11.73,70756221,13.48
11.29,140609069,13.48
11.06,144668227,13.48
10.92,141070793,13.47
10.85,77730264,13.46
10.83,102787835,13.46
11.19,125657235,13.45
11.34,107156148,13.45
11.62,173909421,13.44
11.82,133875926,13.44
12.15,159648166,13.44
12.21,125187481,13.44
12.27,195056389,13.44
11.42,314165171,13.43
11.58,182694226,13.43
11.97,162787890,13.43
11.86,131675710,13.43
12.05,86230004,13.43
12.18,90915501,13.43
12.15,80107140,13.42
12.24,98415508,13.42
12.03,100214225,13.42
12.05,107421137,13.41
12.05,86085465,13.41
12.18,74626675,13.4
12.17,72362219,13.4
12.58,153071607,13.39
12.62,97178890,13.39
12.43,133277692,13.38
12.56,75168699,13.37
12.51,83270954,13.37
12.22,89253294,13.36
12.22,88514535,13.35
12.08,77678069,13.34
12.06,52395658,13.34
12.19,75911472,13.33
11.98,107858771,13.32
11.63,157588475,13.32
11.48,157291365,13.31
11.53,119895720,13.3
11.22,110922211,13.28
11.3,104072633,13.27
11.2,71346425,13.26
11.4,92842698,13.25
11.25,49440624,13.23
11.18,78163883,13.22
11.44,129616018,13.2
11.51,67620512,13.19
11.68,101996882,13.17
11.54,68652365,13.16
11.69,96432101,13.15
11.83,97588419,13.14
11.83,79268006,13.12
11.98,89996068,13.11
11.94,88992319,13.1
11.94,96472251,13.09
11.95,79075287,13.07
12.18,226509844,13.06
12.63,176800216,13.05
12.76,179321632,13.04
12.82,101864387,13.03
12.76,93043447,13.02
13.1,134779299,13.02
13.18,124761892,13.01
13.1,146735949,13.0
13.11,87213678,12.99
13.06,130250387,12.98
13.06,89333594,12.98
12.98,77910939,12.97
13.37,140809819,12.96
13.28,110906151,12.95
13.17,96191202,12.94
13.33,114796679,12.94
13.39,105445761,12.93
13.45,150706777,12.92
13.5,122682126,12.91
13.44,266358649,12.9
14.94,595214680,12.89
15.35,284992232,12.89
15.1,184203863,12.89
15.11,141532518,12.89
15.21,117257870,12.89
15.22,90582257,12.89
15.32,126809538,12.89
15.37,100892759,12.9
15.32,90012128,12.9
15.37,87699492,12.9
15.25,91473585,12.91
15.28,123946848,12.91
15.29,80203500,12.91
15.41,135726838,12.92
15.51,143367369,12.92
15.53,70892731,12.93
15.57,84367048,12.95
15.52,89823423,12.96
15.48,100254375,12.97
15.33,90803081,12.98
14.99,136228712,12.98
14.79,139677591,12.99
14.5,132791878,13.0
14.5,98066204,13.0
14.82,103988318,13.01
14.68,92244464,13.02
14.69,87791837,13.03
14.49,86828238,13.03
14.78,96215292,13.04
14.66,52640573,13.05
14.46,114816754,13.05
13.81,285763111,13.06
14.02,150726852,13.06
14.21,102298006,13.06
14.24,105642495,13.07
14.37,84065923,13.07
14.59,122144116,13.08
14.67,70539412,13.08
14.7,75036204,13.09
14.71,68443585,13.1
14.77,96299607,13.11
14.78,65978380,13.11
14.67,87033003,13.12
14.7,64115423,13.13
14.68,123946848,13.13
14.78,79227857,13.13
14.98,75461793,13.14
15.04,48481040,13.14
15.01,44598542,13.14
14.97,48505130,13.15
14.88,42751645,13.15
14.93,40920808,13.16
14.88,39728356,13.16
14.76,61802787,13.16
15.02,94962614,13.17
14.96,73253547,13.17
15.13,101671667,13.18
15.24,82620526,13.19
15.32,84363033,13.2
15.26,63404769,13.2
15.31,57787794,13.21
15.33,65552790,13.22
15.32,53560006,13.22
15.51,94978674,13.23
15.89,145222296,13.24
15.7,136754676,13.24
15.57,220254485,13.25
15.2,357511035,13.26
15.18,184657557,13.26
15.4,146418764,13.27
15.32,81829572,13.27
15.32,81070738,13.28
14.93,169878368,13.28
14.92,112616538,13.28
15.18,110223602,13.29
15.21,70691981,13.3
15.16,60028160,13.3
15.18,62264511,13.31
15.26,72253814,13.32
15.36,68050116,13.33
15.32,73976246,13.34
15.32,93725996,13.35
15.52,103984303,13.37
15.61,85439051,13.38
15.51,83993653,13.39
15.51,67612482,13.4
15.53,59373716,13.42
15.65,129198459,13.44
15.16,146141730,13.45
15.19,116017237,13.46
15.13,108874565,13.47
15.16,77585724,13.49
15.24,91602065,13.5
14.93,133426247,13.51
14.93,81371863,13.52
15.14,78103658,13.54
14.92,120891439,13.55
14.7,139027162,13.56
14.72,91738575,13.58
14.7,86362499,13.59
14.42,125592995,13.61
14.33,121734587,13.62
14.16,113066217,13.63
14.15,160824559,13.64
13.84,152509508,13.65
13.95,116406692,13.66
13.94,132438559,13.66
14.32,121288923,13.67
14.34,75758903,13.68
14.46,72920303,13.7
14.58,84262658,13.71
14.4,114764559,13.72
14.3,89068604,13.73
14.45,64432607,13.74
14.46,57105245,13.76
14.58,81480268,13.77
14.7,104919797,13.78
14.6,82488031,13.79
14.14,242806701,13.8
14.27,107132058,13.81
14.41,101639547,13.82
14.36,76357137,13.83
14.35,74606600,13.85
14.18,83736694,13.86
14.32,83086265,13.87
14.37,219070062,13.89
13.19,563853569,13.9
13.09,202347616,13.91
12.96,107766427,13.92
13.06,122858785,13.93
13.05,99174342,13.94
13.05,65476506,13.95
13.24,140524754,13.96
13.36,92280599,13.96
13.37,80299860,13.97
13.52,169773978,13.97
13.38,85667905,13.98
13.26,83572079,13.99
13.31,84997401,14.0
13.27,80211530,14.01
13.3,82552271,14.01
13.36,78240168,14.02
13.48,82022292,14.03
13.3,93902656,14.03
13.29,58149143,14.04
13.16,84664157,14.04
12.88,118771522,14.05
13.18,132639308,14.05
13.16,78420843,14.06
13.2,99118132,14.06
13.02,93047462,14.06
12.88,92344839,14.06
12.88,76284867,14.07
12.91,52259149,14.07
12.87,85057626,14.07
12.94,70093747,14.07
13.14,107894906,14.08
13.06,118679178,14.08
13.12,88510520,14.09
13.0,70202152,14.09
12.95,77975179,14.1
12.9,76590006,14.11
12.9,66383894,14.11
12.84,67817246,14.12
12.66,97961814,14.13
12.54,97455925,14.14
12.63,94011061,14.14
12.5,83242849,14.15
12.43,110693357,14.16
12.05,210602442,14.16
12.04,121598077,14.16
12.25,111030616,14.16
12.1,96644896,14.17
11.93,192787918,14.17
11.8,152794573,14.17
12.0,138304463,14.17
12.27,109011074,14.17
12.36,94071286,14.17
12.58,97500090,14.18
12.95,146013250,14.18
13.23,154545110,14.19
13.3,108228151,14.19
13.58,158010049,14.19
13.22,191523195,14.19
13.1,113997696,14.2
13.27,114073981,14.2
13.37,112026334,14.2
13.14,266976958,14.2
14.85,551342851,14.21
14.78,179401931,14.22
14.97,119144917,14.23
14.79,89446014,14.23
15.08,139300182,14.24
15.36,141656982,14.25
15.38,125733520,14.26
15.47,94067271,14.28
15.09,157965884,14.28
15.18,124802042,14.29
15.0,166116320,14.3
15.08,159238637,14.31
14.72,128503865,14.31
14.94,153601587,14.3
14.35,197320845,14.3
14.39,238052949,14.3
13.57,300987964,14.29
14.25,259758001,14.28
13.64,215589063,14.28
13.97,193948251,14.27
14.01,126644924,14.26
13.84,286867234,14.25
13.39,278616423,14.25
13.25,163775579,14.24
12.54,252571164,14.22
12.2,217211120,14.21
12.38,196971541,14.19
12.89,174523715,14.18
13.0,144318923,14.16
12.92,132213719,14.15
13.09,144391193,14.14
13.39,93782206,14.13
13.43,120008140,14.12
13.44,108135806,14.11
13.23,96982155,14.11
13.04,96408011,14.1
12.97,109039179,14.09
13.27,110645177,14.08
13.29,95576908,14.08
13.04,131242091,14.07
13.17,107216373,14.06
13.16,94520965,14.05
13.22,108179971,14.05
13.48,118875912,14.05
13.58,141901897,14.04
13.58,99106087,14.04
13.58,111580670,14.04
13.4,100948969,14.03
12.94,176671736,14.03
13.06,111508400,14.02
13.22,105762945,14.01
13.4,120887424,14.0
13.14,90871336,14.0
13.11,116699786,13.99
12.8,109352349,13.98
12.31,179646846,13.97
12.47,166975528,13.95
12.54,182043797,13.94
12.79,137485405,13.93
12.8,114664185,13.92
13.35,93236167,13.91
13.5,114563810,13.91
13.63,127588447,13.9
13.89,228356741,13.89
14.7,342474886,13.89
14.47,160928949,13.89
14.67,152601853,13.89
14.43,117699519,13.89
14.5,135666613,13.88
14.67,136148412,13.88
14.82,137589795,13.88
14.49,102000897,13.87
14.57,115354763,13.87
14.87,151778780,13.87
14.91,100696024,13.87
14.72,102695490,13.86
14.38,125472546,13.86
14.53,85153986,13.85
14.85,107192283,13.85
14.81,113817021,13.84
15.11,134799374,13.84
15.21,121630197,13.84
14.93,148996390,13.84
14.79,115166059,13.84
15.11,159676271,13.84
15.23,128026081,13.84
15.32,107441212,13.84
15.19,104731092,13.84
14.93,140255750,13.84
14.78,132000924,13.84
14.43,120501984,13.83
14.41,96572626,13.83
14.16,93380707,13.82
13.99,62730250,13.82
14.61,113580136,13.81
14.48,73546641,13.81
14.89,136389312,13.8
15.25,145366836,13.8
15.41,164040568,13.8
15.54,128379401,13.8
15.5,93408812,13.8
15.49,90630437,13.8
15.31,96885796,13.8
15.59,111062736,13.81
15.54,87683432,13.81
15.54,161731947,13.81
15.36,156733281,13.81
15.39,96705121,13.82
15.55,179040582,13.82
15.45,86061375,13.82
15.66,95886062,13.83
15.55,100290510,13.83
15.65,73165217,13.84
15.73,58365953,13.84
15.91,64496847,13.85
15.89,85406931,13.86
15.96,63252199,13.87
16.05,71559220,13.88
16.53,147611217,13.9
16.6,114989399,13.91
16.37,131808205,13.92
16.15,108119746,13.93
15.47,233776981,13.93
15.48,176483032,13.94
15.55,96359832,13.94
15.64,75289148,13.95
15.53,92637933,13.95
15.62,76658261,13.96
15.73,110882061,13.96
15.89,253157352,13.97
14.56,424637703,13.97
14.55,137027695,13.97
14.43,122690156,13.97
14.15,200255805,13.97
14.11,129531704,13.97
14.41,145242371,13.97
14.35,93569411,13.97
14.41,86017210,13.97
14.43,93175942,13.98
14.54,96950036,13.99
14.82,127215053,14.0
15.13,147735682,14.01
15.08,83997668,14.02
15.15,73731331,14.03
15.19,90927546,14.04
15.05,93356617,14.04
15.21,72924318,14.05
15.15,72418428,14.06
15.05,97399715,14.07
15.07,101615457,14.08
15.02,98331193,14.09
15.26,99603946,14.1
15.1,78974912,14.11
15.06,82508106,14.12
15.15,77714204,14.12
15.14,72827958,14.13
15.36,114330940,14.14
15.36,125946315,14.15
15.46,89843498,14.17
15.44,63167885,14.18
15.26,63970883,14.19
15.03,127451937,14.2
15.08,50769586,14.21
15.08,54021731,14.22
14.91,107224403,14.23
15.04,67010233,14.24
15.35,90168712,14.25
15.3,117916329,14.26
15.43,97769094,14.28
15.53,122477361,14.29
15.75,87237768,14.3
15.74,61850967,14.32
15.9,99154267,14.33
16.05,96769361,14.35
15.97,77898894,14.36
16.13,73040752,14.38
16.08,80588939,14.39
16.29,101936657,14.41
16.11,77260510,14.43
15.93,92774443,14.45
16.07,91710470,14.47
15.97,82102591,14.49
15.78,65348026,14.5
15.71,93095642,14.52
15.67,87635252,14.54
15.57,99652126,14.56
15.8,88289696,14.58
16.17,231127086,14.6
15.52,327595322,14.61
15.06,228537416,14.63
15.15,121409373,14.64
15.09,107180238,14.65
14.89,132277959,14.66
14.81,122794545,14.67
14.85,88241516,14.67
14.94,77453230,14.68
15.15,73117037,14.69
15.29,84013728,14.7
15.28,65701345,14.71
15.03,96652926,14.72
15.02,80392204,14.72
15.09,64701612,14.72
15.18,75000069,14.73
14.83,88626955,14.73
15.09,80079035,14.73
15.23,107493407,14.72
15.13,93501157,14.72
15.25,61666277,14.72
15.04,84290763,14.72
15.01,73249532,14.72
15.18,84399167,14.72
15.63,194128926,14.73
15.48,134654835,14.73
14.92,239835606,14.73
15.26,123477094,14.73
14.93,122533571,14.74
15.14,127600492,14.74
15.0,75935562,14.75
14.7,143813034,14.75
14.77,104618672,14.76
14.61,76553871,14.76
14.43,119177037,14.76
14.19,122774470,14.77
14.38,97672734,14.77
14.17,93946821,14.78
14.42,84146223,14.79
14.37,70603652,14.8
14.42,56627461,14.81
14.12,106842978,14.82
14.04,129451404,14.82
13.94,78460993,14.82
13.89,94147570,14.83
14.03,120497969,14.83
14.18,100250360,14.83
14.45,83359284,14.84
14.35,94219840,14.85
14.04,80753554,14.85
14.2,89450029,14.86
13.93,63501129,14.86
14.03,54210435,14.86
14.14,67945726,14.87
14.02,77124000,14.87
14.41,101157748,14.88
14.42,66468209,14.88
14.61,47758342,14.89
14.81,94187720,14.9
14.56,86796118,14.9
14.56,68861145,14.91
14.45,77212330,14.91
14.19,140496649,14.92
14.17,92738308,14.92
14.32,79336261,14.93
14.28,58723287,14.93
14.33,67455897,14.94
14.43,62160121,14.95
14.73,187688877,14.96
15.18,259517101,14.97
15.29,143002005,14.99
15.1,80677269,15.0
15.11,73193322,15.01
15.24,67660662,15.02
15.78,142520206,15.03
15.71,87795852,15.04
15.73,74903709,15.05
15.72,74060561,15.06
15.62,79404516,15.06
15.93,76168432,15.07
15.97,71563235,15.08
15.91,79569131,15.08
15.96,53086237,15.09
15.96,42972470,15.1
15.95,57599089,15.1
16.4,131205956,15.11
16.61,147016998,15.12
16.59,96789436,15.13
16.72,68965534,15.14
16.82,87434502,15.15
16.78,70587592,15.16
16.63,89221174,15.17
16.82,76654246,15.18
16.82,71635505,15.19
16.86,57277890,15.2
16.63,104939872,15.21
16.83,82652646,15.22
17.09,120060335,15.23
16.94,65319921,15.24
17.02,85402916,15.24
16.92,75867307,15.25
16.91,68584110,15.26
17.38,122196311,15.28
17.54,129804723,15.29
17.41,102783820,15.31
17.2,75232938,15.32
17.17,106088160,15.34
17.54,106758663,15.35
17.63,105132591,15.37
17.64,60558139,15.38
17.85,82981875,15.39
18.08,124396528,15.41
18.09,116731906,15.42
18.24,255317419,15.43
18.62,143086320,15.45
18.61,243248350,15.47
18.72,227766537,15.48
18.8,157833389,15.5
18.75,111757330,15.51
18.93,127194978,15.53
18.81,112026334,15.55
18.94,88663090,15.57
19.08,98535958,15.58
19.07,109846193,15.6
18.83,78637653,15.62
18.49,120578269,15.63
18.5,81901842,15.65
18.67,95713418,15.66
18.5,96528461,15.67
18.41,121216653,15.69
18.5,82636586,15.7
18.77,92059774,15.71
17.27,499561487,15.71
16.94,461009524,15.72
16.86,162832055,15.72
16.9,117101285,15.73
16.83,100234300,15.73
16.84,96403996,15.74
16.77,78324483,15.74
16.9,61710442,15.75
17.08,82311371,15.76
17.09,93324497,15.77
16.97,65681270,15.77
16.94,63549309,15.78
16.58,89626688,15.79
16.21,104269368,15.8
16.47,125030896,15.81
16.54,56446786,15.83
16.37,64007018,15.84
16.21,66986143,15.84
16.08,74233205,15.85
16.08,138043489,15.86
16.6,95083064,15.87
16.65,83861158,15.88
16.54,84804682,15.89
16.6,37038310,15.9
16.43,88514535,15.9
16.66,100724129,15.91
16.99,122136087,15.92
17.19,111476280,15.93
17.35,127018318,15.94
17.27,88028721,15.95
17.17,79966615,15.96
17.09,74775229,15.97
17.17,58711242,15.98
17.0,77059760,15.99
17.03,54872909,16.0
17.31,107906951,16.01
17.33,97403730,16.02
17.46,138312493,16.03
17.44,85523366,16.04
17.91,121871097,16.06
17.92,120646524,16.07
17.89,77031655,16.08
17.95,66528434,16.1
17.78,141568653,16.11
17.63,33762076,16.12
17.61,47473277,16.14
17.55,66142994,16.15
17.39,56290202,16.16
17.58,80195470,16.17
17.97,102033017,16.18
17.98,93075567,16.19
18.34,110954331,16.21
18.26,66476239,16.22
18.22,67295297,16.23
18.34,81291563,16.24
18.42,73703226,16.26
18.39,51600690,16.27
17.97,114985384,16.28
18.01,157696879,16.28
17.77,81239368,16.29
17.67,88791570,16.3
17.5,129555794,16.31
17.46,152264594,16.32
18.42,237249950,16.33
18.74,135815168,16.34
18.73,89369729,16.36
18.65,65327951,16.38
18.73,70145942,16.39
18.73,69579828,16.4
18.78,65613015,16.42
19.27,150405652,16.44
18.86,122075862,16.46
19.03,75108474,16.48
19.14,83435569,16.5
19.23,114033831,16.52
19.51,121256803,16.55
19.44,87037018,16.57
19.4,74638720,16.59
19.45,48107646,16.61
19.57,69672173,16.63
19.7,109601278,16.65
20.05,117711564,16.68
19.69,110982436,16.7
19.77,140781714,16.73
19.87,82463941,16.75
19.65,92501423,16.77
19.63,88430220,16.8
19.87,81347773,16.82
19.91,90971711,16.84
20.03,87342157,16.87
20.41,111440145,16.89
20.84,162370331,16.92
20.66,115350748,16.95
20.69,82415761,16.97
20.66,116912581,17.0
20.74,64027093,17.03
20.56,80633104,17.06
20.51,65898080,17.09
20.41,66295564,17.11
20.23,124452737,17.14
20.07,73807616,17.17
20.16,84242583,17.19
20.24,58771467,17.22
20.16,59325536,17.25
20.13,59751126,17.28
20.12,68736680,17.31
20.19,47854701,17.34
19.94,86852328,17.37
19.73,91855009,17.39
19.91,72562968,17.42
20.2,81966082,17.45
20.03,69800653,17.49
19.75,98270968,17.51
19.46,137870844,17.54
19.25,113708616,17.57
19.32,86615444,17.59
19.63,79440651,17.62
19.64,81452163,17.65
19.63,65713390,17.67
19.43,98491793,17.7
19.71,69941178,17.73
19.44,81785407,17.76
19.03,133398142,17.78
19.87,232998073,17.81
19.88,115768308,17.83
20.07,92035684,17.86
20.21,73438237,17.89
20.1,79986690,17.92
19.91,99880980,17.94
20.35,92376959,17.97
20.49,92613843,18.0
20.38,58418148,18.04
20.61,81034603,18.07
21.01,100880714,18.1
21.41,85973045,18.14
21.3,78653713,18.17
21.71,99102072,18.21
21.65,88353936,18.24
21.87,76192522,18.27
21.8,58157173,18.3
22.04,63408784,18.34
22.76,160033605,18.38
22.46,128865215,18.41
22.59,112098604,18.44
22.57,91248746,18.48
22.53,79617311,18.51
22.1,102807910,18.54
21.93,91345105,18.57
21.7,92216359,18.6
21.9,90638467,18.63
21.57,80837869,18.66
21.63,85145956,18.69
21.65,79071272,18.72
21.56,99399181,18.74
21.34,75024159,18.77
21.36,84587872,18.79
21.48,103550684,18.82
21.86,107385002,18.84
22.12,93862506,18.87
21.86,70567517,18.89
21.66,88522565,18.92
21.79,83106340,18.94
21.74,90136592,18.97
22.02,86173794,18.99
22.38,87000883,19.02
22.38,117073180,19.05
21.98,135385563,19.07
21.89,159889066,19.1
21.61,121128323,19.12
21.52,102510801,19.14
21.71,73530581,19.17
21.79,77348840,19.19
21.87,94324230,19.21
22.06,69250599,19.23
21.92,75943592,19.26
22.02,42036977,19.28
22.2,68331166,19.3
22.49,79075287,19.33
22.49,79472771,19.35
22.51,68592140,19.37
22.86,103755449,19.4
22.93,103113050,19.42
22.97,78713937,19.44
22.85,79617311,19.46
22.82,60469809,19.48
22.63,145924920,19.5
22.28,295475379,19.52
22.63,116563276,19.54
22.46,82134711,19.56
22.43,83451629,19.57
22.06,120493954,19.59
22.0,71374530,19.6
21.92,75959652,19.62
22.14,70487217,19.64
22.06,87265872,19.66
22.47,85856610,19.67
22.52,68812965,19.69
22.49,52584363,19.71
22.28,60469809,19.73
22.13,55374783,19.75
22.18,59743096,19.77
22.12,53146462,19.8
22.0,55286453,19.83
21.9,57004870,19.85
21.61,83600184,19.88
21.36,75048249,19.9
21.29,67255147,19.92
21.51,72707508,19.94
21.5,49504863,19.97
21.6,70555472,19.99
21.71,34926424,20.01
21.62,43245489,20.04
21.53,42257801,20.06
21.12,69623993,20.08
21.08,53395392,20.11
21.25,59361671,20.13
21.04,74743109,20.15
21.38,82210996,20.18
21.66,81954037,20.21
21.85,51845604,20.24
21.85,62698130,20.26
22.06,49569103,20.29
22.08,51697050,20.32
22.27,64665477,20.35
22.19,43984248,20.38
22.09,53214717,20.4
22.06,53660381,20.43
22.02,50564822,20.45
22.44,77678069,20.48
22.32,64155573,20.5
22.44,174463490,20.53
22.03,71362485,20.55
22.03,59694916,20.58
21.8,66207234,20.6
21.82,50584897,20.63
21.77,50540732,20.65
21.76,69154239,20.67
22.04,67644602,20.69
22.06,60036190,20.72
21.77,84997401,20.74
21.67,54523605,20.75
21.51,51937949,20.77
21.21,78039419,20.79
21.26,106449509,20.81
21.57,90550137,20.83
21.67,56567236,20.85
21.77,49930453,20.87
21.91,63914673,20.89
22.31,80604999,20.91
22.08,170902191,20.93
25.13,464390148,20.97
24.93,145675990,21.0
25.02,88675135,21.04
25.63,106927293,21.07
25.48,83997668,21.11
25.22,81524432,21.14
25.22,46521724,21.18
25.75,64440637,21.22
25.6,53162522,21.25
25.61,65845885,21.29
25.52,51524405,21.33
25.49,45722740,21.37
25.38,47433127,21.41
25.41,36652871,21.45
25.04,67435822,21.48
25.24,51825529,21.51
25.11,44670812,21.54
25.14,48906630,21.58
25.65,63412799,21.61
25.72,46842923,21.64
25.68,51243355,21.68
25.63,70651832,21.71
25.47,45433661,21.74
25.4,38692487,21.77
25.69,43835693,21.81
25.64,50356042,21.84
25.99,64761837,21.87
26.3,91794785,21.9
26.41,45112461,21.94
26.33,47890836,21.97
26.2,55133884,22.01
26.17,67295297,22.04
26.29,47842656,22.07
26.27,45517975,22.1
26.58,57366220,22.14
26.79,59526286,22.17
26.95,74433955,22.21
26.77,68728650,22.24
26.58,64099363,22.28
26.36,86820208,22.31
26.66,64320188,22.34
26.58,61658247,22.37
26.95,88743390,22.4
26.99,66877738,22.43
27.35,130953011,22.46
27.71,69122119,22.5
27.62,29478078,22.53
27.76,53712576,22.57
27.79,63023345,22.61
27.57,49629328,22.64
27.84,54519590,22.68
27.66,73129082,22.72
27.45,66917888,22.76
27.76,71037271,22.79
28.3,102486711,22.83
28.35,90036218,22.88
28.08,83692529,22.92
28.08,86061375,22.96
27.9,97118665,23.0
28.56,99676216,23.04
28.54,78300393,23.08
28.73,67608467,23.13
28.59,108457005,23.17
28.91,79492846,23.22
28.95,63091600,23.27
28.82,78256228,23.31
27.92,156283602,23.35
27.36,174796734,23.39
27.9,88739375,23.43
27.5,95552818,23.47
28.21,204419353,23.52
29.34,223486554,23.57
28.16,183449044,23.61
28.28,112897588,23.65
28.4,96139007,23.7
28.82,78155853,23.74
29.25,105843245,23.79
29.14,78099643,23.83
29.57,82339476,23.88
29.48,69238554,23.92
29.81,73731331,23.97
29.88,87795852,24.02
30.09,84672187,24.07
29.87,84459392,24.11
29.92,68287001,24.15
29.91,74771214,24.2
30.13,67223027,24.24
30.31,57763704,24.28
30.32,79585191,24.32
30.29,50588912,24.37
30.2,92890878,24.41
29.88,84507572,24.44
30.19,58928052,24.48
30.27,49597208,24.52
30.3,50914126,24.56
30.18,60831159,24.6
30.1,48766105,24.64
29.81,68776830,24.68
30.0,78866507,24.72
29.54,94175675,24.76
29.14,92099924,24.79
29.62,86808163,24.83
30.09,72872123,24.88
29.8,64757822,24.92
29.74,67640587,24.96
29.39,128821050,25.0
28.77,121939352,25.04
28.79,96769361,25.07
28.12,103586819,25.1
27.78,262719,25.13
27.85,824257,25.16
27.7,216593,25.19
28.21,158434,25.22
28.2,2942055,25.25
28.34,101983228,25.28
27.02,127386783,25.31
26.77,88033033,25.33
27.6,63024560,25.36
28.06,66616395,25.39
26.91,80737057,25.42
26.39,78496923,25.44
26.49,51501009,25.47
26.68,77101101,25.49
27.68,97865955,25.52
26.67,136190888,25.54
26.29,51334553,25.56
26.6,47307527,25.58
26.21,41046384,25.6
26.12,37663121,25.62
25.68,42007014,25.64
25.72,66710653,25.65
26.25,53981801,25.67
26.2,35023895,25.68
26.43,38110345,25.7
26.26,33770463,25.72
26.25,20482080,25.74
25.62,33780490,25.75
25.37,64486563,25.77
25.42,40426688,25.78
25.8,48789585,25.8
26.36,38250730,25.82
26.52,33068541,25.84
26.2,23835261,25.86
25.86,34087331,25.88
25.9,29705333,25.9
26.31,25555972,25.92
26.35,35695734,25.94
26.81,23925508,25.96
27.11,32316482,25.99
27.49,38643806,26.01
28.15,42083223,26.04
27.94,33040464,26.07
27.86,27082150,26.1
27.85,35422988,26.13
27.55,28700582,26.16
27.11,37332215,26.19
27.09,36329469,26.22
27.55,33782496,26.25
27.67,34735104,26.28
27.96,29350361,26.31
27.88,27034019,26.34
27.8,22002242,26.37
27.42,29169867,26.4
27.45,24410836,26.43
27.07,34051232,26.46
27.01,28891103,26.49
27.53,34835379,26.53
27.6,49136535,26.56
27.67,90166875,26.59
28.1,30736155,26.62
28.08,44142862,26.65
28.78,39387843,26.68
28.65,34839390,26.72
28.71,44738493,26.75
28.61,26275943,26.78
28.98,28959290,26.81
28.97,21127848,26.85
29.09,14283107,26.88
28.96,21292298,26.92
28.41,38190565,26.95
28.65,22335153,26.98
28.41,27134293,27.01
28.81,32434806,27.04
29.09,37081529,27.08
29.09,32460877,27.12
28.98,27942506,27.15
28.54,60331186,27.19
29.6,80283816,27.23
29.32,41242922,27.26
29.58,33983045,27.3
29.64,24663528,27.34
29.51,20702684,27.38
29.3,18649061,27.42
29.38,19736037,27.46
29.13,26997920,27.5
29.22,20329662,27.54
28.43,42055146,27.57
28.16,39105069,27.6
28.51,28546159,27.63
28.11,31024946,27.66
28.17,26687069,27.68
28.02,22218835,27.69
28.29,29895854,27.71
28.25,24294518,27.72
27.99,30840441,27.74
28.59,28784812,27.75
28.58,19709966,27.77
28.53,30383189,27.78
28.96,25682318,27.8
29.19,19573592,27.82
29.07,20734771,27.84
29.02,18296094,27.85
28.98,15781209,27.87
28.86,27228551,27.89
28.74,32793789,27.91
28.4,34067276,27.92
28.31,25858801,27.94
28.43,21675347,27.95
28.72,31568434,27.97
28.75,24302540,27.99
28.95,29163850,28.0
