price,volume,sma
12.86,3089300,13.89
12.74,2963061,13.87
12.87,3068470,13.85
12.88,2782160,13.84
12.82,2429724,13.82
12.47,2629358,13.81
12.53,3612432,13.79
12.66,2168717,13.78
12.79,2257351,13.77
12.83,3982762,13.75
12.73,3583214,13.74
12.98,2177525,13.73
13.21,2781041,13.73
13.2,2695484,13.72
13.4,2972987,13.72
13.26,5483795,13.72
13.27,4460599,13.71
13.01,6348598,13.71
13.57,6143371,13.7
13.84,3796129,13.7
13.93,2144672,13.7
14.13,2361781,13.71
14.26,3203517,13.71
14.42,2963201,13.72
14.2,2130552,13.72
14.34,1806915,13.72
14.43,1156286,13.74
14.49,2871632,13.75
14.6,1969363,13.76
14.6,2222680,13.77
14.52,1688644,13.77
14.8,4541962,13.78
14.62,2777546,13.79
14.76,2163685,13.8
14.91,3957598,13.8
14.79,1914841,13.81
14.89,2105528,13.82
14.91,1577224,13.83
14.88,1674664,13.84
14.83,1531229,13.85
14.95,2990602,13.87
15.04,2084558,13.88
14.9,1939306,13.89
14.87,1993408,13.9
14.98,3662620,13.92
14.57,2575535,13.93
14.09,3339403,13.93
14.18,2806345,13.93
14.02,1800065,13.93
13.9,2410851,13.93
14.13,2282794,13.93
14.26,1992430,13.94
14.27,2280418,13.94
14.42,3442016,13.94
14.69,3375611,13.94
15.5,9869321,13.95
15.65,3632423,13.97
15.65,2889806,13.98
15.54,2061211,13.99
15.49,2025562,14.01
15.5,1994666,14.02
15.66,2267276,14.03
15.65,3281386,14.03
15.6,2903506,14.04
15.45,2015217,14.05
15.45,1645586,14.06
15.68,2810679,14.07
15.94,3298581,14.08
15.95,1375492,14.1
15.84,1333412,14.11
16.0,1878632,14.12
16.08,1791677,14.13
16.16,1961114,14.14
15.81,2370728,14.15
15.62,1944059,14.16
15.28,3385537,14.16
15.44,1702904,14.17
15.27,1918056,14.17
15.77,2182278,14.18
15.94,5382440,14.18
18.31,31126190,14.2
18.4,9891269,14.22
18.78,7127144,14.23
18.65,7106873,14.25
18.5,4095860,14.27
18.53,5358674,14.29
18.26,9969418,14.3
18.2,6360481,14.32
18.59,7599668,14.33
18.77,6772751,14.35
18.87,4843231,14.37
19.33,5935209,14.4
19.41,3016185,14.42
19.49,6032650,14.45
19.4,2614679,14.48
19.61,3795011,14.51
19.61,4619691,14.53
19.44,5094452,14.56
19.69,3532327,14.59
20.11,6997829,14.62
19.97,7495377,14.65
19.7,3368761,14.68
19.94,4178342,14.71
20.47,11215735,14.74
20.31,3950049,14.77
20.54,5504765,14.8
20.31,4228391,14.83
20.33,5213561,14.86
20.34,4984289,14.89
20.28,3827025,14.92
20.2,3930197,14.95
20.06,3909227,14.98
19.72,8579666,15.0
19.77,6801130,15.03
19.91,6663847,15.06
19.59,4797517,15.08
18.87,5472331,15.11
18.76,5275493,15.13
19.2,4799614,15.15
18.92,3127326,15.17
18.73,4963459,15.2
18.37,5462545,15.21
18.46,3057286,15.23
18.67,3457114,15.25
18.62,3112367,15.27
18.5,3007657,15.29
18.82,5289613,15.32
18.6,3658426,15.34
18.77,3116422,15.37
18.82,2351995,15.39
18.82,3410281,15.42
18.71,2405119,15.44
18.45,1791817,15.47
18.71,3328219,15.5
19.32,4258588,15.53
19.4,2686537,15.56
19.73,2457684,15.59
19.74,2087214,15.62
19.8,2857652,15.65
19.86,2348500,15.69
19.9,6345662,15.72
19.94,4411808,15.76
19.94,3984999,15.79
19.88,3149414,15.82
19.86,4946264,15.86
20.83,21852138,15.89
20.68,5939543,15.93
20.98,8188645,15.97
21.07,6885150,16.0
21.12,5693355,16.04
21.47,5379364,16.07
21.52,3512195,16.11
21.54,1500613,16.15
21.52,4608507,16.19
21.42,4499743,16.22
21.53,3478504,16.25
21.72,5534822,16.29
21.42,8079042,16.33
21.13,7176633,16.36
21.09,9519681,16.4
20.81,8032628,16.43
20.87,7928058,16.46
21.29,12569837,16.5
21.52,12084452,16.54
21.72,17491496,16.57
21.45,20195927,16.6
21.25,3683311,16.64
21.31,4575235,16.67
21.16,4719788,16.7
21.02,4113056,16.73
21.04,5887537,16.77
21.17,4178203,16.8
21.07,1786364,16.83
20.51,2991021,16.87
20.46,3903496,16.9
20.2,3034219,16.93
20.1,3244618,16.96
20.22,5307088,17.0
20.28,4195817,17.03
20.81,4835402,17.07
20.92,6146307,17.1
20.86,4082859,17.14
21.13,3010873,17.18
21.12,2874987,17.21
20.66,5484354,17.25
20.5,4101592,17.29
20.38,3496678,17.32
20.8,3948791,17.36
21.13,4376159,17.4
20.68,5196646,17.44
20.68,2203108,17.48
20.72,2460760,17.52
20.69,1933434,17.56
20.59,3194570,17.59
20.61,2827315,17.63
20.77,1832638,17.68
20.47,4088311,17.72
21.1,4049027,17.76
20.69,2170675,17.8
20.72,1999979,17.84
20.97,2263082,17.88
20.52,3002065,17.92
20.85,2496269,17.96
21.21,6363137,18.0
21.65,7803636,18.05
20.8,8885408,18.09
21.01,5104098,18.13
21.12,4798216,18.17
21.0,3285719,18.22
21.12,4504915,18.26
21.21,4502119,18.3
21.39,3762298,18.34
21.73,7033618,18.38
21.68,2933843,18.43
22.09,4910335,18.47
21.73,3259018,18.51
22.16,2668083,18.56
21.92,2916787,18.6
21.86,2123981,18.64
21.84,2164943,18.68
21.94,3846877,18.72
22.07,3577482,18.76
21.86,4092785,18.8
21.96,2974105,18.84
22.29,4551469,18.88
22.24,4287946,18.92
22.66,5612411,18.96
22.78,5037274,19.0
22.89,7066051,19.04
22.77,2414905,19.08
22.41,3594817,19.12
22.4,4593409,19.16
22.46,2907001,19.2
22.56,2495849,19.24
22.14,2823541,19.27
21.89,2805227,19.31
22.31,3813604,19.35
22.52,3540016,19.38
22.67,3822412,19.42
23.0,4227412,19.46
22.97,2554565,19.5
23.07,2414206,19.55
23.24,3291731,19.59
22.85,3174718,19.63
22.29,3005281,19.66
22.32,2249242,19.7
21.93,1992010,19.74
22.14,1634821,19.78
22.25,2351855,19.82
22.93,5097248,19.87
23.31,4215949,19.91
23.52,4884752,19.96
23.43,3201280,20.01
23.19,2539187,20.05
23.46,3163394,20.09
23.42,2369610,20.13
23.54,4104248,20.17
23.19,2775030,20.21
23.39,2977740,20.25
23.56,2400925,20.29
23.5,1912744,20.33
23.46,2827735,20.37
23.63,2047371,20.41
23.54,3057845,20.45
23.47,2259867,20.49
23.34,2768599,20.53
23.34,3574546,20.57
22.49,4735026,20.6
22.92,4782698,20.63
21.04,13497131,20.66
21.0,6133585,20.68
21.03,4384827,20.71
21.12,5709152,20.73
20.79,4911034,20.76
20.82,3992129,20.78
20.6,4552587,20.81
20.47,5302055,20.84
20.9,3066373,20.86
20.57,3688763,20.89
21.06,5449684,20.91
21.15,4336876,20.93
21.44,3670729,20.94
20.73,4340371,20.95
20.55,4452211,20.96
20.46,3134176,20.97
20.23,4266696,20.98
20.36,3288935,20.99
19.68,7134553,21.0
18.98,10513799,21.0
19.27,6152318,21.0
20.15,5643866,21.01
20.13,3529391,21.01
19.53,2779084,21.01
19.43,2086375,21.01
19.72,1933714,21.02
19.48,1848436,21.02
18.83,8503894,21.01
18.98,3932434,21.01
18.38,5071525,21.0
18.45,3484096,20.99
19.02,3764395,20.99
19.05,5431789,20.99
19.23,1393387,20.98
18.91,3467040,20.97
19.1,2054221,20.97
18.73,2374783,20.96
18.56,2189967,20.95
18.22,7294205,20.94
17.2,9756362,20.92
17.19,5448006,20.91
17.32,3501710,20.89
17.41,3440478,20.88
17.08,3659824,20.87
17.75,3133058,20.86
17.37,3421046,20.85
16.82,4913271,20.83
17.53,4984150,20.83
17.6,3711131,20.82
16.79,7971536,20.81
16.62,4963459,20.8
16.85,4428864,20.79
17.17,2374363,20.78
16.93,3743564,20.77
16.98,3397140,20.76
17.02,2223379,20.76
16.93,2121325,20.75
16.75,2060093,20.74
16.35,2914131,20.73
16.47,2311453,20.72
16.78,3337725,20.71
16.42,2291042,20.69
17.19,5375869,20.69
18.79,8751200,20.69
19.32,5767309,20.69
19.49,3098108,20.69
19.2,4099495,20.69
18.91,1948113,20.69
18.65,3217357,20.68
18.44,1795451,20.67
18.45,2402882,20.67
18.39,2741618,20.66
18.59,2176966,20.65
18.93,3132079,20.65
19.32,3505345,20.64
19.41,2546038,20.64
19.03,3110270,20.63
19.06,2906861,20.63
18.53,3316755,20.61
18.38,3284321,20.6
18.52,1691580,20.59
18.77,6983849,20.57
19.02,4209098,20.56
18.92,2713658,20.55
18.71,3120616,20.53
18.66,6559556,20.52
18.82,3412378,20.51
18.98,3791935,20.49
19.68,4959824,20.48
19.97,5134994,20.48
19.61,3529810,20.47
19.85,2681644,20.47
19.88,3220712,20.46
19.48,5656308,20.45
19.91,5407045,20.44
19.73,2035208,20.43
19.51,3959136,20.42
19.46,3219734,20.41
19.94,3541274,20.41
19.86,2375761,20.4
20.1,2933983,20.4
20.17,3899022,20.39
20.13,2865620,20.39
20.03,3587967,20.38
20.27,2367793,20.38
20.83,4166180,20.38
20.72,2612582,20.39
20.77,7013486,20.39
21.13,5366642,20.39
21.08,3005560,20.4
21.08,2711281,20.4
21.0,2680805,20.4
21.09,2522971,20.4
21.15,2243790,20.4
21.38,1299441,20.4
21.06,3304872,20.4
21.07,1594978,20.41
21.49,3892591,20.41
21.84,4555942,20.42
21.4,2871632,20.42
21.1,3918454,20.42
21.8,5054189,20.43
21.55,2615798,20.43
21.57,2743016,20.43
21.83,4703152,20.44
22.0,2835004,20.45
22.42,5801281,20.46
21.14,16887980,20.46
21.23,4859029,20.46
21.56,4576493,20.46
21.62,3484934,20.47
21.62,3130262,20.47
21.55,4763126,20.48
21.41,5975332,20.48
21.5,1347532,20.48
20.89,3723573,20.48
20.89,5114863,20.48
20.53,8453706,20.48
20.4,6192860,20.47
20.48,3398957,20.47
20.9,4452770,20.47
21.24,5722993,20.47
21.19,2662771,20.47
21.28,3289774,20.47
21.42,1995645,20.46
21.51,1937628,20.46
21.69,5897463,20.46
21.68,3256781,20.46
21.82,4210776,20.46
21.83,3609916,20.46
21.83,1588547,20.46
21.86,1963631,20.46
21.81,5934510,20.46
21.94,2922799,20.46
21.6,2403022,20.45
21.91,1315658,20.45
22.23,2027659,20.45
22.65,5178332,20.45
22.33,2443285,20.45
21.98,3599291,20.45
22.05,2899033,20.44
21.84,3741887,20.44
21.76,2176966,20.44
21.79,1937908,20.43
21.59,3016045,20.43
21.59,2919443,20.43
21.53,1965448,20.42
21.49,4328907,20.42
21.06,3723014,20.41
20.66,5071525,20.4
21.01,3501011,20.39
20.87,4712099,20.38
20.96,3739650,20.37
20.89,3982063,20.36
20.54,2600560,20.35
20.74,2507593,20.34
20.5,2829272,20.33
20.5,2007808,20.32
20.5,3173460,20.32
20.62,3644446,20.31
20.25,7517605,20.29
20.39,3511916,20.28
20.5,3516110,20.26
20.87,4781440,20.25
20.93,3546446,20.24
20.92,3297602,20.23
20.88,2040521,20.22
21.13,3407765,20.2
21.1,4033230,20.19
21.67,5713486,20.18
20.99,7886118,20.17
20.82,5680214,20.16
20.98,5606679,20.15
21.14,4689451,20.13
21.32,4423412,20.12
21.32,4141295,20.11
20.57,6038381,20.1
20.34,4254114,20.08
20.14,4067201,20.07
19.68,3432789,20.05
19.66,2994236,20.05
19.75,4189107,20.04
19.72,3562244,20.03
20.33,6290581,20.03
20.35,5203216,20.03
20.59,3820594,20.03
20.29,4176944,20.03
20.5,4232165,20.03
20.31,3006119,20.02
20.34,3005560,20.02
20.41,1962093,20.02
20.54,3546446,20.02
20.56,3251608,20.01
20.88,4801990,20.01
21.28,4695183,20.02
21.36,4143672,20.02
21.55,4205743,20.03
21.45,3550361,20.03
21.6,5008195,20.04
21.58,3579998,20.05
21.76,3137112,20.07
22.14,4456125,20.08
22.3,3376729,20.09
22.24,3725530,20.1
22.46,3633961,20.12
22.37,2723863,20.13
22.18,3634800,20.14
22.34,2765524,20.16
22.08,4574815,20.18
22.41,2795581,20.2
22.78,5438919,20.22
22.73,4027778,20.24
22.58,3168008,20.25
22.73,4468008,20.27
22.68,3096850,20.29
22.64,2730294,20.31
22.53,5173439,20.33
22.47,6102689,20.35
22.24,4155555,20.37
22.02,4092226,20.39
23.06,6170632,20.42
23.31,4481848,20.45
23.35,3612013,20.48
23.7,4257609,20.51
23.85,3363868,20.54
23.92,3203936,20.58
23.99,2682343,20.61
23.07,4749006,20.64
23.2,5716142,20.67
23.01,5061878,20.7
24.2,11697346,20.74
24.23,3787462,20.77
24.11,3485074,20.81
24.35,3824369,20.85
24.55,4919702,20.88
24.69,5547823,20.92
24.72,3648081,20.96
24.14,4379095,21.0
24.58,4180859,21.04
24.55,2971729,21.08
24.53,2766362,21.12
24.45,3032961,21.16
24.52,2656759,21.19
24.66,2229950,21.22
24.65,2744274,21.25
24.58,2975224,21.28
23.87,3567416,21.3
24.04,3713647,21.33
24.16,2103571,21.35
24.01,3016884,21.38
24.65,2802291,21.41
24.89,2209958,21.44
24.81,3917196,21.48
24.92,2892462,21.51
25.18,2306420,21.53
24.82,2708206,21.56
25.08,2449436,21.59
24.76,3550221,21.62
24.65,3455576,21.65
24.6,2308098,21.68
24.66,2300549,21.71
24.65,2670040,21.74
24.63,2614260,21.77
25.11,2540306,21.8
25.42,2221841,21.83
25.35,3547705,21.87
25.51,2935520,21.9
25.55,2467889,21.93
25.43,3061900,21.96
25.56,2538488,21.99
25.88,3922928,22.02
25.6,3641371,22.05
25.52,1977471,22.08
25.5,3799904,22.11
25.38,2861846,22.14
25.55,2842833,22.17
25.23,3164932,22.19
25.52,3477665,22.22
25.11,2915948,22.25
25.08,3018142,22.28
24.63,5172181,22.3
24.11,4499743,22.32
24.4,3879730,22.34
24.44,4769836,22.36
24.45,7229058,22.38
24.74,3915239,22.4
24.33,5330993,22.42
24.54,3780332,22.44
24.54,4139059,22.46
24.65,4381332,22.47
22.99,7472310,22.48
22.9,4841973,22.49
23.28,4556501,22.5
23.28,4101732,22.52
20.75,11039307,22.51
21.0,9505841,22.51
21.67,7606099,22.52
21.53,4957308,22.52
21.74,3034639,22.51
22.03,2837940,22.52
22.19,2991580,22.52
22.55,2320960,22.53
22.51,2493193,22.53
22.21,4307657,22.54
22.82,2640682,22.54
22.96,2500882,22.54
23.32,3166889,22.55
23.36,2215411,22.56
23.17,2916927,22.57
23.44,2125519,22.58
23.24,2858630,22.59
23.13,2804248,22.6
23.26,3054910,22.6
23.25,2526046,22.61
23.28,1909948,22.62
23.17,2444263,22.63
23.08,1395763,22.64
23.83,2753081,22.66
23.87,3213862,22.68
23.72,2166900,22.69
23.65,4433338,22.71
23.42,2374223,22.72
23.56,2174729,22.73
23.66,2745392,22.74
23.69,2657878,22.75
23.63,3169406,22.76
23.71,5086903,22.77
23.7,2910916,22.78
23.6,1886741,22.79
23.83,2786074,22.8
24.21,2162706,22.82
24.28,1396602,22.83
24.45,1835854,22.84
24.26,1658587,22.85
23.89,2441887,22.86
24.1,1222551,22.88
24.46,2944048,22.89
24.54,3666535,22.9
24.58,3214841,22.91
24.62,969373,22.92
23.9,2484526,22.93
23.45,1901979,22.94
23.92,1994946,22.95
23.64,3712948,22.96
23.22,2125240,22.97
23.08,1818379,22.97
23.08,2029337,22.98
22.97,1676761,22.99
23.61,2400646,23.0
23.23,2688494,23.01
23.08,1835714,23.02
22.87,2982353,23.03
23.15,3101463,23.05
22.48,2974944,23.05
22.41,3324304,23.06
21.39,4467728,23.07
21.47,3924885,23.07
21.73,2565190,23.08
21.91,2569524,23.08
21.59,3405668,23.09
23.53,8877440,23.1
22.94,4901528,23.12
23.39,3978568,23.13
23.51,3251888,23.15
23.65,1195709,23.16
23.41,3260416,23.17
23.6,3491924,23.18
24.31,3202119,23.2
24.01,4316465,23.22
24.24,2632015,23.23
24.19,2021368,23.24
24.01,4236639,23.26
24.24,2817669,23.28
24.31,3259996,23.29
24.35,1711432,23.31
24.28,2036886,23.32
23.37,3479063,23.34
23.76,3051974,23.35
23.68,2762867,23.37
23.26,2840317,23.39
22.71,2982773,23.4
22.49,2798656,23.42
22.74,3035617,23.43
23.33,2766502,23.45
23.83,3690161,23.47
23.69,1075062,23.48
24.01,1954124,23.5
23.79,2628520,23.52
24.02,3284321,23.53
23.54,2844790,23.55
23.26,2598742,23.56
23.03,2789569,23.58
22.28,4939274,23.59
22.64,4901108,23.59
22.61,5680773,23.6
22.67,5362728,23.61
23.69,6191602,23.62
23.06,4102012,23.63
23.47,2758673,23.64
23.06,3874837,23.64
22.85,5652953,23.65
22.65,5145059,23.65
21.57,9815777,23.65
21.04,6898990,23.64
21.42,6727595,23.64
21.53,4278579,23.63
21.26,3833036,23.63
21.48,3319551,23.62
21.45,2429584,23.62
21.9,3739231,23.62
21.69,8476214,23.61
22.08,8779160,23.61
22.08,2543521,23.61
21.52,4682182,23.6
21.55,4677708,23.59
20.77,7715282,23.59
20.5,7679773,23.58
20.41,6432058,23.56
20.41,5405786,23.56
20.94,8414562,23.55
20.21,9346329,23.54
19.64,5134854,23.52
19.82,5457093,23.5
20.2,4819885,23.48
20.25,5573127,23.46
20.12,3111109,23.45
20.18,4274525,23.43
20.42,9127542,23.41
20.52,2893860,23.4
20.28,3526175,23.39
19.61,4958426,23.36
19.69,2831649,23.34
19.55,4606550,23.32
19.6,3761738,23.29
19.31,2954254,23.27
19.26,4018831,23.24
18.93,3436004,23.21
19.44,4285849,23.19
19.5,3995484,23.16
19.54,4423691,23.14
18.99,4064825,23.11
19.01,4426627,23.08
19.52,3676600,23.06
18.8,3349748,23.03
19.0,6058233,23.0
19.44,2460760,22.97
19.43,1994387,22.95
19.21,2459641,22.93
18.72,3697151,22.9
18.95,4468707,22.88
19.11,3144382,22.85
19.79,3152490,22.82
20.01,3447887,22.8
20.16,2482149,22.77
20.32,1992709,22.75
20.23,1860039,22.73
20.19,2227573,22.7
19.9,2126638,22.68
19.82,3267545,22.65
19.3,2567427,22.63
19.38,1849414,22.6
18.68,6553125,22.57
19.48,4029875,22.55
19.28,2748608,22.52
19.84,3037574,22.49
19.64,2514862,22.46
19.32,2113776,22.43
19.89,3240284,22.4
20.14,3332832,22.37
20.2,2904485,22.35
19.64,3524917,22.32
19.58,4065943,22.29
19.35,4500861,22.26
19.92,4509529,22.23
20.55,5002603,22.2
20.26,2163545,22.18
20.39,2374363,22.15
20.34,2819347,22.13
20.49,2193742,22.1
20.44,3817658,22.08
20.74,4555103,22.06
20.65,2373664,22.04
20.84,4093624,22.03
22.64,12392152,22.02
22.48,4595226,22.01
23.22,6808120,22.0
22.82,3842123,21.99
22.87,3468857,21.98
23.08,3048339,21.98
23.02,3326821,21.97
23.33,4152619,21.97
23.67,4287806,21.97
23.79,3906991,21.98
23.95,3587548,21.98
23.64,4762427,21.99
23.63,3541833,22.01
23.7,4756415,22.02
24.12,2896516,22.03
23.39,3546307,22.04
23.65,3726229,22.05
23.54,2406098,22.05
23.22,2636628,22.06
23.63,3489268,22.06
23.9,3037854,22.07
23.93,6624842,22.08
23.97,4748866,22.08
23.95,3694774,22.09
24.28,3623756,22.09
24.07,6029574,22.09
23.76,4274665,22.1
23.47,4052383,22.1
23.67,3563642,22.1
22.87,3817239,22.1
22.8,5015325,22.1
22.77,4145070,22.09
22.79,4520713,22.09
22.65,3692677,22.09
22.25,5404388,22.08
22.47,5731800,22.07
23.02,4678966,22.07
22.48,2905743,22.06
22.66,3423702,22.06
22.87,3382601,22.06
22.51,2879740,22.05
22.31,4336876,22.04
22.5,4138779,22.04
22.51,4302625,22.03
22.79,3765373,22.03
22.63,1989354,22.02
22.51,3671987,22.02
23.06,3923487,22.01
22.87,3712669,22.0
23.2,3517228,22.0
22.96,3265868,21.99
23.15,2749027,21.99
23.52,2364577,21.98
23.1,2710023,21.98
22.97,3477944,21.97
22.64,2370868,21.96
23.12,3424121,21.95
23.47,2653823,21.95
23.25,2711561,21.95
23.7,3462706,21.95
23.7,2640263,21.95
23.69,3034219,21.95
23.42,2913991,21.95
23.18,4355189,21.95
23.3,3658566,21.96
22.92,4201829,21.95
22.58,3299140,21.95
22.3,2776708,21.94
22.19,2916088,21.94
22.67,2253856,21.94
22.28,2628520,21.94
22.24,2327251,21.94
22.26,2197796,21.94
22.75,1959577,21.95
22.27,2331584,21.95
22.1,2876665,21.95
21.66,3855265,21.95
20.62,3656609,21.94
21.01,3217357,21.93
21.12,3046102,21.92
20.54,2611883,21.9
20.43,3605162,21.89
20.46,3710432,21.87
20.53,3064835,21.86
19.75,3088042,21.83
20.0,4133467,21.81
19.06,5352942,21.79
20.1,5227402,21.77
21.08,4986247,21.75
19.94,3885881,21.73
19.77,4292140,21.71
19.69,4206442,21.68
19.72,6592549,21.66
19.82,6307077,21.64
18.62,7237726,21.62
19.0,5803517,21.59
19.01,3648500,21.57
18.03,4544199,21.55
18.12,4509249,21.53
17.29,6326369,21.5
16.09,5406346,21.46
16.0,4655200,21.43
14.58,6478891,21.38
14.4,8203045,21.33
16.4,4143952,21.29
15.77,5027068,21.25
14.19,4259846,21.21
14.88,5273116,21.16
14.49,2902248,21.12
15.28,2529681,21.09
14.56,3114325,21.05
13.61,4337994,21.0
13.27,6420595,20.95
12.65,4753759,20.9
12.12,4399786,20.84
13.55,4767320,20.8
13.65,5064674,20.75
14.43,3457114,20.71
14.22,5943038,20.66
14.74,3130541,20.63
15.79,4493731,20.6
14.9,3003044,20.57
13.73,4442145,20.53
13.99,3836531,20.5
13.91,3302495,20.46
13.42,3041349,20.42
12.41,3580837,20.37
13.43,5505044,20.33
13.29,6379913,20.28
12.25,6550189,20.24
12.17,4217207,20.19
11.3,3697570,20.14
10.38,4679945,20.09
11.08,4383988,20.04
11.92,4996312,20.0
11.88,6343565,19.95
11.97,4566567,19.91
12.06,1329218,19.87
11.06,3850232,19.82
11.3,4166040,19.78
11.66,4350576,19.74
11.22,3465223,19.69
11.06,6708163,19.65
11.05,7818035,19.6
11.49,13113520,19.56
11.65,12064181,19.51
11.62,8373461,19.47
11.14,8582881,19.43
10.56,6224735,19.38
10.46,9241479,19.34
10.46,12498959,19.29
10.43,15649072,19.25
10.43,20688722,19.2
10.13,5734316,19.16
10.01,4218046,19.11
9.98,1300140,19.06
9.9,4221121,19.02
9.6,4997570,18.97
9.53,10153534,18.92
10.01,6415003,18.87
10.4,4236220,18.83
10.76,7171321,18.79
11.62,11834210,18.75
11.68,9974171,18.71
11.76,6242909,18.68
11.87,6917024,18.64
11.87,8631392,18.61
12.21,9102238,18.57
11.82,9148792,18.53
12.25,9169901,18.49
12.5,7181945,18.46
11.88,7537457,18.41
12.34,5641629,18.37
12.11,5811905,18.33
11.94,6208099,18.29
12.12,5797925,18.25
11.98,6613658,18.22
12.15,7473149,18.18
11.9,4583623,18.15
11.58,4270890,18.11
11.55,5330714,18.07
11.67,4807163,18.03
11.84,3865051,17.99
12.38,8703808,17.96
12.36,4277321,17.92
12.2,4673234,17.88
11.7,5272277,17.84
11.77,4383709,17.8
11.94,6192161,17.76
11.83,4232585,17.72
11.31,7469794,17.68
10.28,14968246,17.63
9.97,7898281,17.57
9.73,7148953,17.52
9.15,6631553,17.47
9.55,5293108,17.41
9.39,6565427,17.36
9.1,6687752,17.3
8.89,5494420,17.24
8.12,5994904,17.17
8.12,7055147,17.1
8.53,5427595,17.03
8.03,9678214,16.96
8.1,6800571,16.88
7.97,6017551,16.81
8.6,6584300,16.74
8.67,5358254,16.66
8.85,5116680,16.59
8.96,3648500,16.52
8.82,3028348,16.44
9.24,3554695,16.37
9.31,5001904,16.3
9.44,3904474,16.23
9.24,5937026,16.16
10.18,6473299,16.09
10.12,3801022,16.02
10.23,4095301,15.95
10.98,8359201,15.89
10.39,4496527,15.83
9.86,5550759,15.76
9.85,6620788,15.69
10.25,5530768,15.62
10.46,5987774,15.55
10.55,4024842,15.48
10.24,4691688,15.41
9.99,4978138,15.34
10.38,4806883,15.28
10.89,4545178,15.21
10.69,4369449,15.15
10.58,3114185,15.09
10.48,3482138,15.02
10.78,8019208,14.96
10.9,4154576,14.91
10.52,6736682,14.84
10.64,4251458,14.79
10.74,3967524,14.73
10.51,5264169,14.67
10.83,3901818,14.61
10.84,4380913,14.55
10.92,4938854,14.49
11.55,5516508,14.43
11.7,4977998,14.38
12.05,4039241,14.33
12.44,3885042,14.28
12.0,4895656,14.22
12.32,4313529,14.17
12.03,3590903,14.12
12.39,3597893,14.07
12.07,2973686,14.01
12.17,3025412,13.96
11.56,4229929,13.9
11.74,4686236,13.84
11.31,7322864,13.78
11.45,3707216,13.72
11.77,4224616,13.67
11.94,3662341,13.61
11.33,4439908,13.56
11.33,3602926,13.49
11.56,3461588,13.44
11.46,3757824,13.38
11.52,3126627,13.31
11.68,2769298,13.25
12.1,5764513,13.2
12.53,5233693,13.14
12.38,5618143,13.09
12.84,4408174,13.04
12.75,3230359,12.99
12.58,3000527,12.94
12.63,4124100,12.89
12.46,3781730,12.84
12.63,4628638,12.79
12.4,3673525,12.75
12.1,3293408,12.69
11.9,4170653,12.64
11.78,4365395,12.59
11.99,3287816,12.54
12.1,6732628,12.49
11.79,4045952,12.45
11.88,3580138,12.4
12.18,5450802,12.36
12.79,7063675,12.32
13.06,4788569,12.28
13.09,3079794,12.24
13.01,5433047,12.2
13.21,4742715,12.17
12.63,6138898,12.14
12.53,3513593,12.1
12.17,3558889,12.06
12.05,4603894,12.02
12.1,4342607,11.98
12.15,3415594,11.94
12.42,3290333,11.9
12.49,2331864,11.87
13.17,4383988,11.83
13.35,4075869,11.81
13.43,2873869,11.78
13.81,3101603,11.75
13.76,5834273,11.73
13.77,6473439,11.71
14.17,5450243,11.7
14.27,3534144,11.69
14.52,7331531,11.68
14.92,8908615,11.68
14.5,6997130,11.68
14.84,5819455,11.67
14.88,3542113,11.67
15.34,3866029,11.68
15.49,3824229,11.68
15.08,3551339,11.68
14.91,5083967,11.68
15.2,3289774,11.68
15.27,3605162,11.69
15.31,4760330,11.7
15.62,4757254,11.72
15.75,3019960,11.73
15.4,4312970,11.74
15.09,5681192,11.75
16.28,18696992,11.76
16.18,7608895,11.77
16.22,4521412,11.78
16.37,4859308,11.78
16.34,3110270,11.79
16.23,4318702,11.8
16.32,4660233,11.81
16.36,9810745,11.82
16.55,5549361,11.84
16.45,7138887,11.86
16.56,9285935,11.88
16.16,9033177,11.89
16.2,6482526,11.91
16.57,4551469,11.93
16.92,5757803,11.96
17.39,5139747,11.99
17.85,6009722,12.03
17.97,6138338,12.06
18.0,4913131,12.09
18.14,4638704,12.12
18.34,4520014,12.15
18.25,5478762,12.19
18.18,6202507,12.22
18.46,7854943,12.26
18.28,6613658,12.29
18.11,6227810,12.33
17.83,4159190,12.36
17.67,5157502,12.39
17.87,2935940,12.42
17.87,4369449,12.45
17.83,6334058,12.49
17.05,7631123,12.52
16.86,4997011,12.55
17.18,4461298,12.58
17.44,4036585,12.62
17.36,2222261,12.65
17.55,4704969,12.69
17.6,2916647,12.73
17.59,2649350,12.77
17.48,1988935,12.81
17.68,3873299,12.85
17.7,3953125,12.89
17.43,4231327,12.92
17.55,2850103,12.96
16.96,5498614,12.99
17.22,6195237,13.02
17.21,3867287,13.05
16.79,3930197,13.07
16.47,4062169,13.09
16.48,4801990,13.12
16.22,5502248,13.14
16.48,3485773,13.16
15.85,7608335,13.18
16.06,5675600,13.2
16.04,3225885,13.22
16.05,4399226,13.24
16.74,3690720,13.26
16.77,3416013,13.28
17.27,2661512,13.31
17.3,3696731,13.34
17.59,4522250,13.36
17.57,4887688,13.39
18.33,8756233,13.42
18.82,6200969,13.46
18.98,4435435,13.5
18.87,3923906,13.53
18.66,3094473,13.56
18.52,2765244,13.6
18.76,2347382,13.63
18.73,2167319,13.66
18.93,2104689,13.7
18.48,1289655,13.73
18.53,3572170,13.77
18.86,3171503,13.8
18.89,3675901,13.85
19.03,5010013,13.89
19.13,4944726,13.94
